post_no,expected_comment_count
305379,2
305378,4
305377,1
305375,1
305372,4
305371,8
305369,5
305368,10
305366,5
305365,3
305364,15
305363,2
305362,6
305360,1
305359,5
305357,3
305356,2
305354,1
305353,1
305352,6
305351,2
305350,2
305348,1
305347,1
305346,7
305345,5
305342,6
305339,12
305338,9
305336,10
305333,1
305332,2
305328,1
305327,2
305325,3
305324,3
305322,3
305321,5
305319,8
305317,6
305316,1
305315,1
305314,1
305313,1
305312,7
305311,5
305310,1
305308,5
305306,2
305305,2
305299,7
305297,1
305294,2
305290,1
305289,5
305288,44
305286,9
305284,2
305281,13
305278,1
305277,3
305276,3
305275,2
305274,3
305273,2
305272,1
305269,12
305267,1
305265,5
305264,1
305263,1
305262,3
305261,3
305260,1
305258,4
305256,7
305255,1
305254,2
305253,2
305251,3
305250,4
305249,3
305247,1
305245,1
305244,7
305243,2
305242,1
305241,10
305240,7
305238,4
305237,4
305236,3
305235,3
305232,1
305231,6
305229,6
305227,1
305223,2
305222,3
305221,7
305220,6
305217,2
305214,3
305209,4
305208,24
305206,10
305205,6
305204,1
305203,3
305202,1
305200,1
305199,5
305198,4
305196,2
305195,1
305194,1
305192,2
305191,5
305190,3
305189,30
305188,1
305186,1
305185,5
305184,5
305182,5
305181,3
305180,1
305179,4
305178,1
305176,1
305175,6
305171,2
305169,6
305168,1
305166,1
305165,4
305163,3
305162,4
305160,2
305158,1
305157,1
305156,9
305151,21
305150,1
305149,1
305148,3
305145,5
305144,1
305141,2
305140,6
305138,7
305136,2
305135,5
305134,3
305131,5
305129,3
305126,4
305123,14
305122,13
305121,2
305120,5
305119,6
305118,4
305117,11
305114,2
305113,2
305112,1
305111,3
305110,3
305109,8
305108,3
305106,2
305104,2
305103,8
305102,7
305100,4
305099,2
305098,3
305097,8
305095,2
305094,11
305093,1
305088,5
305086,8
305085,8
305084,2
305083,5
305081,5
305080,4
305079,6
305078,8
305075,1
305074,2
305073,7
305072,2
305071,2
305070,3
305068,2
305067,1
305066,1
305063,4
305062,3
305061,3
305060,1
305059,2
305058,3
305057,3
305056,1
305055,1
305052,15
305051,3
305050,1
305049,1
305048,3
305047,1
305046,1
305045,8
305043,3
305041,2
305040,3
305039,2
305036,6
305035,1
305034,2
305032,5
305030,2
305029,1
305028,1
305027,1
305026,3
305025,4
305024,1
305022,2
305019,4
305017,1
305016,1
305013,8
305012,4
305011,1
305010,1
305009,2
305008,2
305006,1
305005,2
305002,4
304996,1
304994,1
304993,3
304992,3
304991,1
304988,2
304986,2
304985,2
304975,6
304974,20
304973,7
304972,3
304970,2
304966,1
304964,2
304963,8
304960,4
304957,3
304954,5
304951,3
304950,6
304947,3
304946,2
304944,4
304943,3
304941,3
304940,10
304939,1
304937,5
304929,12
304927,4
304925,9
304924,1
304923,2
304921,6
304919,2
304917,3
304916,8
304915,1
304914,1
304913,2
304912,2
304911,3
304910,3
304908,1
304906,4
304905,1
304903,7
304902,6
304899,2
304898,16
304897,8
304896,2
304894,6
304892,8
304891,5
304888,6
304887,2
304885,15
304882,1
304881,2
304880,6
304879,7
304877,3
304876,7
304874,3
304873,3
304871,2
304870,2
304869,7
304868,2
304867,3
304866,5
304865,2
304864,5
304863,3
304862,18
304861,13
304860,1
304859,1
304858,1
304855,4
304854,10
304852,8
304851,1
304850,3
304849,2
304848,2
304847,1
304846,2
304845,4
304844,1
304842,7
304841,8
304840,5
304839,1
304838,4
304837,7
304836,1
304835,1
304832,3
304831,1
304830,4
304828,2
304827,2
304826,10
304825,26
304823,2
304822,1
304820,5
304819,4
304818,2
304817,6
304816,1
304815,10
304812,4
304811,4
304809,63
304808,5
304807,3
304804,3
304802,2
304801,1
304800,3
304799,2
304797,4
304796,3
304795,12
304794,41
304792,3
304791,4
304790,11
304789,7
304788,1
304787,3
304786,5
304784,2
304782,4
304781,1
304780,6
304779,2
304777,2
304775,2
304774,3
304773,4
304772,3
304769,17
304767,2
304766,2
304763,9
304762,7
304761,1
304759,1
304757,8
304756,1
304755,1
304754,3
304753,6
304752,11
304750,8
304747,11
304745,6
304744,1
304743,1
304742,7
304740,1
304739,1
304738,1
304737,4
304736,3
304735,25
304734,3
304733,3
304732,2
304729,3
304727,6
304724,1
304722,12
304721,5
304720,4
304716,2
304714,4
304713,6
304712,11
304710,3
304708,2
304707,1
304706,2
304705,1
304704,2
304703,1
304702,1
304701,4
304700,8
304698,3
304697,3
304696,1
304695,3
304693,1
304692,11
304689,2
304687,1
304683,1
304681,3
304679,1
304674,1
304672,6
304670,2
304668,2
304661,6
304659,7
304654,5
304647,2
304640,6
304639,2
304637,1
304633,4
304629,4
304627,3
304624,2
304622,4
304621,3
304619,3
304613,2
304609,1
304608,4
304607,5
304602,6
304601,2
304600,2
304595,3
304594,5
304593,5
304590,4
304584,3
304581,8
304578,3
304576,1
304574,8
304569,1
304565,8
304562,2
304554,2
304553,7
304549,8
304548,3
304546,2
304545,1
304540,1
304539,1
304538,1
304536,3
304530,2
304528,3
304527,2
304524,4
304523,2
304518,4
304516,4
304514,3
304513,10
304512,1
304506,1
304505,2
304504,9
304498,1
304496,4
304495,2
304492,4
304491,3
304489,3
304488,1
302882,3
302876,2
302786,3
302783,1
302781,3
302779,13
302775,2
302773,3
302771,1
302766,1
302765,4
302764,6
302761,11
302757,4
302752,5
302750,20
302744,5
302737,1
302736,1
302735,3
302732,2
302723,8
302718,6
302717,2
302710,4
302703,8
302699,15
302696,5
302693,3
302689,3
302688,1
302685,2
302682,1
302678,3
302677,1
302674,1
302670,3
302668,4
302667,2
302664,2
302660,3
302653,5
302652,1
302646,3
302642,1
302641,16
302640,4
302637,7
302632,4
302631,2
302629,10
302624,4
302623,6
302615,3
302609,2
302608,1
302607,2
302605,8
302604,1
302603,1
302602,1
302600,3
302598,1
302597,6
302596,6
302595,2
302590,2
302589,10
302587,6
302585,2
302584,1
302583,2
302582,3
302580,1
302578,1
302577,2
302576,2
302570,4
302569,1
302568,4
302565,4
302564,6
302562,4
302561,9
302560,2
302558,4
302557,3
302556,7
302555,3
302554,6
302553,4
302548,4
302547,2
302545,4
302544,1
302542,5
302541,4
302540,3
302538,3
302536,6
302535,4
302533,8
302532,3
302530,6
302527,8
302526,3
302525,2
302524,4
302523,3
302522,2
302521,2
302520,14
302519,27
302518,2
302517,2
302516,1
302515,3
302514,5
302511,7
302507,1
302506,23
302505,3
302503,1
302501,2
302500,2
302499,5
302498,3
302496,2
302495,2
302492,3
302491,3
302490,2
302489,15
302486,1
302485,7
302484,4
302483,1
302481,7
302480,2
302479,1
302477,4
302476,3
302475,1
302474,2
302473,2
302472,2
302471,4
302470,1
302469,2
302468,12
302467,1
302464,16
302463,5
302461,6
302459,3
302458,2
302457,1
302456,1
302454,1
302453,3
302450,3
302448,2
302447,4
302445,22
302442,3
302441,1
302440,1
302439,1
302438,1
302435,6
302433,3
302432,3
302431,1
302430,5
302429,3
302428,1
302426,2
302425,1
302424,1
302417,1
302416,3
302415,3
302414,1
302412,4
302411,1
302407,4
302405,5
302401,4
302400,1
302399,7
302397,3
302395,2
302394,2
302391,5
302389,2
302386,3
302385,4
302381,12
302376,5
302374,5
302371,1
302367,2
302362,5
302359,7
302356,2
302354,4
302353,1
302352,3
302350,1
302346,3
302345,1
302342,2
302340,2
302339,1
302336,1
302335,1
302334,1
302333,3
302332,1
302329,1
302328,1
302327,3
302325,4
302319,2
302318,2
302317,6
302316,1
302315,7
302314,2
302313,1
302312,5
302311,5
302310,2
302306,2
302305,9
302304,1
302303,3
302302,10
302301,3
302300,3
302299,5
302298,1
302297,2
302296,1
302294,3
302293,1
302291,6
302286,6
302285,2
302284,1
302282,3
302281,8
302280,2
302276,3
302272,1
302271,4
302270,4
302269,10
302268,6
302265,2
302263,9
302261,2
302260,1
302259,3
302258,13
302256,3
302255,17
302253,3
302252,2
302249,2
302248,6
302247,3
302246,3
302245,4
302243,1
302241,1
302240,6
302238,3
302237,2
302236,3
302235,1
302234,9
302233,4
302232,2
302230,3
302228,1
302227,2
302226,6
302225,9
302224,1
302222,1
302220,1
302218,5
302217,9
302214,5
302213,4
302212,4
302211,2
302208,1
302206,6
302205,1
302204,1
302202,1
302201,2
302199,2
302197,5
302195,1
302194,2
302193,2
302191,2
302188,4
302187,3
302185,3
302180,7
302176,6
302175,9
302174,9
302172,3
302171,5
302170,1
302169,5
302166,3
302165,5
302164,8
302161,1
302160,1
302159,1
302158,2
302157,4
302156,5
302152,1
302151,5
302149,12
302147,1
302145,7
302143,2
302141,7
302137,2
302135,2
302134,1
302133,2
302132,4
302131,2
302130,3
302128,1
302127,2
302126,1
302125,2
302124,2
302122,1
302119,4
302118,2
302116,1
302114,1
302113,1
302112,9
302110,3
302108,3
302106,3
302105,2
302104,1
302102,1
302099,2
302098,2
302097,36
302096,6
302095,1
302094,2
302091,2
302089,2
302088,4
302086,1
302084,4
302083,1
302082,2
302080,2
302079,4
302078,6
302076,6
302075,2
302073,4
302072,2
302071,1
302070,7
302068,2
302067,1
302066,3
302064,3
302063,1
302062,4
302060,14
302058,1
302052,1
302051,1
302050,7
302047,10
302046,3
302036,2
302033,1
302029,2
302028,5
302027,1
302025,2
302024,7
302021,2
302018,1
302016,1
302014,3
302011,1
302010,1
302009,1
302007,16
302006,1
302005,2
302004,8
302003,1
302002,5
301999,2
301996,5
301994,1
301993,1
301992,3
301991,5
301990,1
301988,4
301984,3
301983,3
301981,8
301979,2
301978,19
301977,1
301974,15
301970,2
301968,1
301963,1
301962,6
301961,4
301960,7
301957,3
301954,7
301952,2
301950,4
301948,2
301946,1
301937,5
301935,1
301934,3
301933,1
301927,2
301920,3
301918,2
301913,1
301909,1
301903,1
301902,5
301899,1
301898,5
301896,4
301895,1
301894,14
301893,11
301891,9
301887,2
301885,11
301884,7
301883,14
301882,2
301881,5
301875,3
301874,6
301872,2
301871,1
301869,1
301863,3
301861,8
301857,1
301856,1
301852,5
301851,1
301850,8
301847,1
301844,1
301842,1
301838,1
301837,3
301836,5
301832,1
301830,43
301828,1
301827,3
301826,5
301820,16
301819,3
301818,4
301814,1
301809,1
301807,1
301804,2
301799,1
301796,2
301789,1
301788,1
301787,3
301782,14
301781,9
301779,20
301778,1
301776,9
301771,7
301770,1
301769,1
301752,12
301751,7
301748,3
301746,3
301744,5
301738,1
301736,1
301728,11
301725,1
301722,2
301713,5
301712,4
301711,4
301707,1
301706,2
301704,12
301703,1
301700,4
301691,2
301690,9
301688,2
301686,1
301685,3
301678,2
301674,1
301671,3
301665,2
301664,2
301663,8
301657,5
301656,3
301650,1
301648,1
300183,5
213926,3
213911,5
213909,7
213905,13
213903,2
213898,3
213894,8
213892,5
213891,3
213886,4
213872,2
213868,4
213866,1
213858,1
213857,1
213856,3
213853,2
213846,1
213840,3
213839,1
213834,4
213826,1
213822,1
213819,1
213815,7
213810,1
213809,3
213808,1
213800,9
213797,7
213796,7
213789,39
213788,6
213785,5
213782,7
213778,9
213775,10
213772,9
213760,3
213758,16
213754,4
213747,4
213746,7
213744,3
213736,1
213735,4
213730,3
213728,7
213718,3
213716,4
213713,7
213705,1
213703,10
213701,2
213697,15
213696,2
213695,5
213694,1
213689,5
213687,1
213683,6
213675,6
213673,1
213672,9
213669,2
213666,3
213661,2
213659,4
213649,4
213648,1
213647,3
213643,5
213641,8
213637,5
213636,3
213634,3
213630,1
213626,3
213621,2
213618,2
213614,3
213613,5
213610,3
213607,1
213606,2
213603,30
213596,3
213595,2
213589,2
213588,2
213587,2
213582,7
213577,3
213572,6
213567,1
213564,3
213561,2
213555,11
213554,1
213553,7
213549,8
213545,1
213543,2
213542,5
213541,3
213534,1
213533,1
213528,1
213527,2
213526,4
213515,1
213514,3
213512,4
213511,10
213510,2
213509,1
213508,1
213506,3
213504,7
213503,2
213500,5
213499,1
213498,7
213497,1
213495,2
213490,12
213488,16
213487,1
213484,2
213483,2
213481,3
213477,1
213471,4
213469,1
213468,1
213467,1
213466,6
213465,2
213464,1
213463,2
213456,3
213454,3
213453,1
213451,4
213449,6
213448,1
213447,3
213445,3
213443,2
213442,8
213441,3
213440,11
213439,1
213437,4
213436,3
213434,2
213432,2
213431,7
213430,2
213429,5
213428,3
213427,6
213426,2
213420,3
213418,1
213416,10
213414,2
213413,9
213412,1
213408,3
213407,2
213406,1
213404,6
213403,3
213402,2
213401,2
213400,1
213399,1
213398,3
213397,5
213396,4
213395,4
213393,10
213390,10
213389,15
213387,3
213383,3
213381,7
213380,1
213379,6
213378,1
213377,5
213375,3
213374,5
213372,4
213371,1
213370,1
213369,1
213367,19
213364,2
213363,3
213362,11
213360,3
213359,3
213358,10
213357,3
213356,2
213355,6
213354,3
213352,1
213348,18
213347,5
213345,4
213344,1
213343,1
213340,3
213339,14
213338,6
213336,11
213335,9
213333,10
213332,1
213331,2
213328,7
213327,1
213326,5
213325,1
213324,5
213323,2
213322,1
213318,9
213317,2
213316,1
213314,8
213312,1
213311,4
213307,1
213304,11
213303,1
213300,1
213298,2
213297,4
213295,3
213294,4
213293,1
213292,1
213291,3
213285,1
213284,2
213283,7
213281,12
213279,1
213278,10
213277,2
213274,3
213273,1
213269,20
213268,2
213266,1
213265,4
213263,1
213262,1
213261,8
213260,1
213259,3
213256,2
213255,4
213254,4
213249,5
213248,2
213247,6
213246,1
213244,6
213240,1
213239,23
213238,2
213237,1
213233,1
213231,4
213230,1
213228,3
213227,6
213226,6
213225,4
213221,5
213220,2
213218,2
213214,16
213213,1
213210,2
213205,7
213202,1
213200,7
213194,5
213193,4
213187,1
213186,2
213184,3
213183,2
213182,1
213181,7
213180,6
213178,6
213177,5
213174,2
213169,2
213167,1
213166,4
213164,2
213162,1
213161,3
213160,3
213159,1
213158,1
213155,1
213154,6
213153,2
213151,6
213150,4
213149,3
213148,1
213146,1
213145,7
213144,4
213143,4
213141,6
213140,6
213139,12
213138,6
213137,3
213136,2
213135,1
213134,4
213130,1
213129,4
213128,1
213127,1
213126,2
213123,1
213122,4
213121,4
213120,2
213118,6
213116,3
213115,7
213114,4
213113,4
213110,3
213108,6
213107,2
213106,1
213104,6
213103,11
213102,3
213100,13
213098,1
213097,2
213094,1
213093,2
213090,4
213088,2
213087,2
213086,2
213085,8
213083,6
213081,11
213078,4
213077,4
213076,6
213070,6
213069,5
213065,2
213064,4
213062,12
213058,7
213057,1
213055,2
213053,3
213052,5
213051,1
213049,1
213048,1
213045,1
213044,1
213043,6
213042,8
213040,5
213036,6
213034,2
213033,3
213031,2
213030,5
213029,1
213028,2
213018,1
213017,3
213016,14
213015,3
213010,1
213009,3
213008,1
213007,9
213003,7
213002,2
213001,1
213000,1
212997,5
212996,2
212995,5
212994,2
212992,8
212989,1
212987,2
212985,4
212978,2
212977,7
212976,1
212974,7
212973,2
212972,1
212961,4
212957,2
212954,4
212953,1
212952,4
212948,1
212945,1
212941,2
212930,6
212928,3
212927,2
212926,1
212922,1
212921,9
212917,7
212916,2
212914,3
212911,6
212909,4
212905,5
212903,3
212902,7
212899,2
212897,1
212894,3
212892,5
212889,1
212888,5
212885,1
212882,6
212880,3
212878,1
212877,3
212876,3
212870,8
212867,6
212866,8
212865,2
212863,1
212859,6
212858,7
212852,2
212851,3
212847,16
212845,5
212844,5
212843,12
212838,6
212836,2
212834,8
212833,4
212832,4
212831,4
212825,1
212824,1
212821,4
212820,5
212819,1
212818,17
212814,10
212812,1
212811,4
212805,4
212804,6
212801,6
212800,2
212797,1
212795,2
212794,3
212792,1
212789,10
212786,9
212785,3
212775,1
212772,3
212770,2
212767,1
212764,5
212762,2
212761,6
212754,22
212749,1
212746,1
212745,2
212744,2
212743,3
212742,7
212739,5
212731,5
212728,3
212727,1
212726,2
212725,1
212718,23
212717,2
212715,1
212712,12
212706,1
212704,1
212703,2
212694,2
212689,11
212687,2
212686,4
212684,1
212683,9
212681,3
212676,6
212675,4
212670,1
212666,1
212665,2
212657,1
212656,3
212654,2
212645,1
212637,2
212631,1
212628,3
212625,13
212621,6
212620,3
212618,1
212616,2
212615,1
212610,2
212609,1
212608,2
212600,4
212598,4
212590,1
212587,5
212584,4
212582,3
212581,2
212576,9
212573,1
212570,3
212565,3
212563,1
212559,2
212549,11
212548,1
212545,3
212538,2
212535,1
212534,2
212530,7
212527,3
212521,2
212520,1
212517,1
212516,8
212515,4
212510,7
212509,11
212506,2
212505,4
212497,1
212496,7
212488,7
212482,2
212481,4
212480,6
211164,3
211120,1
211070,2
211053,1
211051,4
211049,3
211041,5
211035,3
211029,2
211026,2
211025,5
211013,9
211002,2
210999,12
210997,1
210989,5
210988,2
210987,3
210977,5
210975,1
210963,1
210958,9
210955,1
210953,2
210950,2
210946,10
210945,6
210944,6
210940,4
210935,1
210933,1
210931,5
210927,2
210926,2
210925,5
210912,2
210910,4
210909,6
210906,8
210898,3
210897,1
210896,3
210892,2
210886,1
210885,8
210884,10
210878,6
210877,6
210873,1
210872,3
210867,3
210864,1
210862,3
210859,6
210855,1
210854,1
210853,2
210849,2
210845,4
210843,3
210842,1
210837,2
210835,2
210834,2
210831,3
210820,2
210816,1
210814,3
210812,3
210802,1
210801,1
210800,1
210797,5
210791,1
210789,2
210788,1
210780,2
210778,4
210777,4
210773,3
210772,3
210763,5
210759,3
210756,12
210751,6
210744,5
210743,2
210742,2
210739,9
210736,7
210732,2
210731,5
210729,5
210728,13
210724,2
210721,4
210720,7
210717,11
210709,3
210708,5
210706,3
210704,1
210700,5
210691,5
210689,5
210688,10
210685,3
210678,2
210677,5
210676,2
210675,4
210670,9
210668,8
210667,8
210664,2
210663,2
210662,2
210657,5
210653,2
210651,2
210648,3
210644,1
210643,5
210642,1
210640,2
210638,4
210630,6
210628,1
210627,3
210623,4
210622,3
210621,1
210616,1
210615,5
210611,4
210608,8
210607,2
210605,16
210604,1
210598,1
210592,5
210591,2
210590,1
210587,7
210583,15
210581,3
210580,2
210573,2
210571,6
210570,5
210567,10
210566,2
210558,5
210557,10
210555,3
210553,2
210549,8
210548,3
210547,7
210541,4
210538,15
210537,6
210536,2
210535,2
210534,2
210530,2
210529,2
210524,2
210521,1
210520,3
210518,16
210515,1
210514,2
210513,4
210512,5
210509,3
210505,4
210502,2
210499,4
210495,2
210494,1
210493,5
210492,1
210488,16
210483,4
210482,3
210481,7
210479,1
210477,6
210473,11
210472,2
210470,3
210466,2
210465,1
210459,4
210457,1
210456,1
210455,2
210453,2
210452,5
210451,7
210450,1
210449,2
210448,4
210447,5
210445,2
210442,10
210440,2
210439,20
210438,9
210437,4
210434,4
210433,2
210432,8
210430,1
210428,8
210427,5
210425,1
210424,10
210423,1
210421,5
210419,4
210417,5
210413,3
210412,5
210410,5
210408,4
210407,7
210405,3
210403,11
210402,9
210401,2
210400,2
210399,3
210398,4
210397,4
210396,14
210395,4
210394,9
210393,7
210389,9
210387,3
210386,21
210384,23
210383,4
210382,1
210381,3
210380,2
210377,3
210376,8
210375,2
210374,21
210373,2
210371,1
210369,1
210368,1
210367,1
210366,2
210365,1
210364,4
210362,1
210361,11
210360,1
210358,1
210355,9
210351,2
210349,2
210348,1
210346,19
210345,1
210344,1
210343,2
210342,1
210340,1
210339,8
210338,1
210337,9
210334,3
210330,2
210329,1
210327,4
210324,6
210323,1
210322,6
210321,1
210318,4
210317,4
210315,2
210313,4
210311,1
210309,2
210308,4
210306,2
210305,1
210304,7
210303,1
210302,1
210301,3
210300,6
210299,30
210298,9
210297,1
210296,2
210295,1
210292,1
210290,1
210289,2
210286,4
210283,11
210281,1
210277,1
210275,12
210274,1
210270,7
210268,1
210266,1
210264,5
210262,6
210261,1
210258,2
210257,6
210256,2
210254,2
210253,2
210252,8
210251,1
210249,2
210245,1
210242,12
210241,1
210239,1
210238,2
210236,6
210230,4
210229,2
210228,6
210227,5
210226,2
210225,5
210224,3
210218,1
210216,12
210211,2
210210,1
210209,2
210204,2
210201,2
210200,1
210199,2
210197,2
210193,7
210192,1
210188,2
210186,3
210185,2
210184,3
210182,4
210181,14
210180,5
210178,1
210174,8
210173,3
210171,3
210168,4
210166,1
210162,5
210157,1
210153,3
210150,2
210147,11
210142,3
210136,2
210133,5
210131,1
210130,2
210129,1
210128,4
210126,11
210121,2
210120,2
210119,10
210117,7
210116,5
210112,3
210110,7
210108,4
210106,4
210105,4
210101,5
210100,1
210099,5
210097,3
210095,3
210093,1
210092,3
210090,1
210089,12
210087,2
210084,5
210080,2
210078,3
210076,2
210075,3
210074,6
210070,3
210069,6
210068,2
210066,2
210065,3
210064,6
210061,1
210054,5
210052,5
210047,1
210044,3
210043,6
210042,1
210040,1
210038,4
210036,2
210031,2
210030,11
210029,4
210027,1
210026,9
210021,1
210020,1
210018,6
210016,1
210015,1
210011,6
210010,2
210009,2
210004,1
210002,1
210000,7
209999,4
209997,3
209992,1
209990,6
209987,1
209985,6
209981,3
209972,2
209968,2
209963,6
209962,4
209959,2
209958,4
209955,4
209954,2
209952,6
209946,3
209944,1
209943,16
209942,3
209941,1
209936,1
209934,1
209931,2
209930,1
209917,4
209911,2
209910,3
209909,2
209906,3
209904,1
209901,9
209897,1
209893,1
209891,5
209888,8
209882,2
209881,4
209880,1
209874,4
209871,1
209870,2
209864,1
209861,4
209859,1
209856,11
209855,4
209854,4
209850,2
209849,1
209847,2
209846,2
209837,2
209836,3
209830,3
209829,2
209825,8
209824,8
209823,3
209821,2
209820,1
209817,24
209815,2
209810,2
209808,4
209800,5
209798,6
209796,2
209795,1
209791,1
209785,4
209781,1
209779,2
209774,5
209772,1
209768,1
209765,3
209761,8
209760,4
209755,1
209750,1
209748,1
209747,5
209745,1
209744,4
209737,2
209734,13
209733,1
209732,2
209727,4
209726,1
209725,4
209723,4
209719,3
209718,1
209714,2
209713,2
209704,3
209702,1
209699,3
209698,4
209693,2
209688,5
209686,6
209683,3
209678,2
209676,1
209675,1
209661,2
209660,8
209656,3
209649,1
209645,9
209644,2
209643,14
209638,2
209636,9
209634,3
209629,8
209627,1
209617,2
209615,9
209609,7
209607,8
209606,17
209604,9
209601,5
209596,4
209595,1
209591,1
209588,1
209586,3
209585,5
209578,2
209576,1
209574,5
209570,1
209567,11
209566,2
209559,2
209554,3
209553,2
209551,3
209544,4
209542,4
209537,3
209536,1
209528,5
209527,3
209520,10
209514,2
209512,6
208324,2
208322,1
208303,17
208301,1
208283,3
208279,4
208278,3
208272,2
208268,3
208253,2
208252,5
208250,17
208241,3
208240,11
208239,1
208227,9
208226,2
208222,10
208219,1
208205,2
208202,5
208200,18
208198,1
208193,8
208191,1
208181,3
208179,1
208178,3
208174,2
208172,2
208171,2
208164,2
208151,1
208149,2
208140,2
208134,3
208129,2
208128,6
208119,6
208110,6
208102,1
208096,2
208087,3
208085,1
208083,5
208075,2
208071,2
208068,1
208063,7
208062,9
208061,1
208056,4
208048,2
208046,4
208045,5
208043,1
208034,7
208030,1
208029,11
208025,3
208018,2
208017,4
208013,1
208008,3
208007,3
208000,2
207993,3
207988,5
207986,8
207982,3
207977,3
207976,2
207974,1
207970,4
207962,6
207961,4
207957,4
207956,4
207954,3
207939,2
207938,2
207935,5
207925,2
207924,4
207921,3
207917,1
207916,2
207915,5
207914,2
207909,3
207907,2
207903,11
207901,2
207895,2
207890,1
207887,3
207879,10
207877,1
207875,3
207862,5
207861,1
207854,2
207852,4
207851,7
207837,2
207834,1
207832,2
207829,8
207822,3
207816,11
207815,5
207813,2
207809,1
207805,1
207804,1
207803,3
207802,2
207798,3
207796,3
207793,1
207787,1
207775,11
207773,4
207765,5
207763,2
207757,1
207755,6
207754,2
207747,2
207746,1
207744,2
207740,5
207725,2
207723,4
207720,3
207715,3
207707,1
207699,1
207697,7
207696,2
207692,8
207691,3
207689,6
207688,5
207683,4
207677,15
207672,2
207670,6
207661,1
207660,4
207657,7
207650,9
207649,1
207642,5
207641,5
207637,7
207635,4
207627,5
207626,4
207624,3
207623,5
207622,8
207621,2
207618,15
207612,1
207611,20
207604,3
207601,3
207600,4
207594,1
207592,2
207588,1
207587,1
207579,2
207577,1
207573,4
207572,5
207566,1
207565,2
207562,1
207558,3
207556,3
207551,4
207547,9
207546,1
207539,2
207536,7
207535,1
207529,2
207526,1
207523,1
207521,2
207520,4
207515,1
207511,10
207510,1
207509,3
207505,3
207500,6
207499,10
207498,1
207487,2
207486,6
207484,4
207482,10
207481,1
207476,1
207475,4
207471,5
207469,2
207466,2
207464,1
207460,1
207459,1
207457,2
207456,2
207453,1
207449,2
207445,4
207444,4
207443,3
207442,1
207440,1
207438,2
207436,8
207435,1
207434,5
