post_no,expected_comment_count
156095,2
156094,3
156093,0
156092,3
156090,7
156089,1
156088,4
156087,4
156086,5
156085,3
156084,5
156083,1
156082,4
156081,1
156080,0
156079,1
156078,8
156077,5
156076,2
156075,0
156074,3
156073,1
156072,3
156069,5
156068,5
156067,4
156066,2
156065,2
156064,1
156063,2
156061,2
156059,1
156058,5
156057,2
156056,6
156055,5
156054,1
156053,3
156052,2
156051,8
156050,2
156049,0
156048,2
156047,2
156046,5
156045,6
156044,0
156043,0
156042,1
156040,8
156039,1
156038,3
156037,7
156036,1
156035,1
156033,1
156032,1
156030,3
156029,7
156028,0
156027,2
156026,3
156025,1
156024,0
156023,11
156021,12
156020,0
156019,5
156018,4
156017,2
156016,0
156015,4
156014,3
156013,0
156012,2
156010,0
156009,3
156008,0
156007,0
156006,0
156005,3
156003,11
156002,3
156000,4
155998,6
155997,6
155996,0
155995,6
155994,0
155993,3
155992,10
155991,0
155990,0
155989,2
155988,0
155987,1
155986,0
155985,4
155984,13
155982,5
155981,2
155980,4
155979,1
155977,3
155976,0
155975,2
155974,2
155973,5
155970,1
155969,0
155968,3
155967,3
155965,1
155964,0
155963,5
155962,1
155961,0
155959,2
155957,1
155956,0
155955,4
155953,6
155951,0
155949,4
155948,0
155947,8
155946,13
155945,2
155944,0
155943,0
155942,0
155940,1
155939,1
155937,1
155936,3
155935,2
155928,1
155926,9
155925,1
155923,9
155922,3
155920,5
155919,1
155918,4
155917,0
155916,1
155914,3
155913,4
155912,5
155911,18
155910,2
155908,5
155907,2
155906,10
155902,3
155901,1
155900,4
155899,1
155898,6
155896,3
155895,3
155894,7
155893,0
155892,5
155891,0
155890,2
155889,7
155888,2
155887,1
155885,5
155884,6
155882,4
155881,1
155879,0
155878,0
155876,2
155875,12
155874,4
155873,1
155872,3
155871,0
155870,0
155867,0
155866,4
155861,6
155860,2
155859,3
155858,2
155857,2
155856,2
155854,0
155850,0
155849,2
155848,5
155846,3
155844,1
155843,30
155842,5
155840,4
155835,1
155833,2
155832,8
155831,2
155830,3
155829,2
155828,4
155827,4
155826,3
155825,11
155823,0
155822,7
155821,2
155820,0
155819,1
155818,1
155817,1
155816,0
155815,3
155814,1
155813,0
155812,3
155811,4
155810,3
155809,2
155808,0
155807,25
155804,4
155802,8
155801,3
155800,16
155799,6
155798,2
155797,6
155795,5
155794,9
155793,4
155792,2
155791,3
155790,6
155789,2
155788,6
155785,0
155783,3
155782,2
155781,7
155778,0
155777,1
155776,5
155775,5
155774,0
155772,21
155771,13
155770,2
155769,11
155768,0
155767,3
155764,0
155763,2
155762,0
155761,6
155760,6
155759,3
155758,3
155757,1
155755,8
155754,3
155752,0
155751,8
155749,0
155748,3
155747,14
155746,8
155745,7
155744,7
155743,1
155742,5
155740,1
155739,4
155737,2
155736,3
155735,3
155734,3
155733,8
155732,8
155731,0
155730,1
155729,14
155728,0
155727,3
155726,0
155725,26
155724,0
155723,1
155722,0
155721,5
155720,1
155719,1
155718,1
155717,0
155716,11
155715,0
155714,1
155712,3
155711,2
155710,3
155709,0
155708,9
155707,2
155706,0
155705,5
155704,5
155703,3
155701,4
155700,3
155699,19
155698,4
155697,0
155696,4
155695,4
155694,0
155693,6
155692,1
155691,6
155690,1
155689,3
155688,0
155687,2
155686,5
155685,1
155684,5
155682,1
155681,5
155680,5
155679,1
155677,12
155676,1
155674,14
155673,1
155672,4
155671,7
155670,6
155669,4
155668,2
155667,4
155666,4
155665,1
155664,4
155663,1
155662,4
155661,4
155659,3
155658,0
155657,0
155655,2
155653,8
155652,7
155650,2
155648,2
155647,3
155645,7
155644,1
155643,2
155642,4
155641,0
155640,5
155639,0
155638,4
155637,1
155636,2
155635,7
155634,2
155633,1
155631,2
155630,2
155628,4
155623,0
155621,0
155619,5
155618,2
155617,1
155616,2
155615,1
155614,3
155610,0
155609,2
155606,1
155604,0
155602,1
155600,0
155599,3
155598,0
155597,0
155596,0
155594,3
155590,2
155588,3
155587,3
155586,1
155585,0
155584,1
155583,1
155581,0
155580,7
155579,2
155578,1
155577,2
155576,5
155575,1
155574,1
155571,3
155570,13
155569,3
155568,2
155566,2
155565,0
155564,1
155560,1
155558,5
155555,0
155554,2
155553,7
155549,10
155547,10
155546,2
155544,2
155543,11
155542,1
155540,2
155539,4
155538,11
155536,4
155535,1
155532,8
155531,0
155530,2
155529,2
155527,4
155526,5
155525,1
155524,0
155523,2
155522,2
155520,0
155519,0
155517,0
155516,0
155515,1
155514,4
155513,2
155511,0
155510,3
155509,0
155508,0
155507,0
155506,1
155505,1
155504,6
155502,3
155501,4
155500,1
155499,2
155498,3
155496,1
155495,1
155494,2
155493,9
155491,4
155490,0
155489,0
155487,2
155486,0
155485,6
155484,3
155483,1
155482,6
155481,4
155480,0
155479,4
155478,5
155477,7
155476,4
155475,1
155474,3
155473,5
155472,6
155471,0
155468,0
155466,0
155465,2
155464,0
155461,5
155460,0
155458,0
155457,0
155456,2
155455,0
155453,5
155452,0
155451,1
155450,0
155448,0
155446,3
155445,1
155444,4
155442,0
155441,1
155440,3
155439,0
155437,0
155436,3
155435,2
155434,4
155432,7
155431,0
155430,2
155429,1
155428,7
155426,1
155425,0
155424,0
155423,4
155422,1
155421,5
155420,17
155419,0
155416,3
155414,5
155413,6
155411,5
155409,3
155407,3
155406,4
155405,3
155404,4
155399,2
155398,2
155397,2
155396,6
155395,4
155394,0
155392,4
155391,10
155390,9
155389,0
155388,2
155387,8
155386,3
155385,5
155384,2
155381,1
155380,4
155379,6
155377,3
155375,12
155374,0
155372,1
155371,7
155370,34
155369,1
155368,0
155367,1
155366,3
155365,11
155364,6
155362,2
155361,7
155358,3
155357,5
155356,1
155355,3
155352,7
155351,2
155350,11
155349,12
155347,5
155346,2
155345,6
155344,6
155342,4
155341,5
155339,6
155338,14
155337,3
155334,6
155333,1
155332,19
155331,1
155328,5
155327,10
155326,1
155325,1
155324,3
155323,1
155322,0
155321,6
155320,13
155319,12
155318,11
155317,0
155316,1
155315,5
155314,0
155313,6
155312,2
155310,0
155309,10
155308,6
155307,6
155306,3
155304,6
155303,1
155302,7
155301,3
155300,2
155299,4
155298,5
155297,9
155295,0
155294,2
155293,5
155292,2
155291,4
155290,0
155288,10
155287,6
155286,0
155285,7
155283,3
155282,5
155281,1
155280,3
155278,5
155277,7
155276,2
155275,3
155274,3
155273,6
155272,4
155271,18
155270,4
155269,2
155268,0
155266,2
155265,2
155264,5
155263,1
155262,1
155261,9
155260,1
155259,3
155258,1
155257,4
155256,9
155255,2
155253,1
155252,3
155251,1
155250,1
155249,5
155248,6
155247,2
155246,4
155245,1
155244,3
155243,1
155242,4
155241,3
155240,3
155239,3
155238,1
155237,10
155236,4
155234,0
155233,3
155232,2
155231,1
155230,9
155229,0
155228,10
155227,11
155225,1
155224,5
155222,1
155221,0
155219,1
155218,0
155216,11
155215,3
155214,1
155211,0
155210,0
155209,0
155207,7
155206,3
155205,10
155204,2
155202,2
155201,9
155200,4
155199,0
155198,2
155196,8
155195,5
155194,2
155193,0
155192,14
155190,4
155187,2
155186,1
155185,7
155184,1
155183,1
155182,0
155180,1
155179,5
155178,2
155176,2
155175,11
155173,2
155172,4
155170,4
155167,0
155166,5
155165,6
155164,4
155161,1
155160,5
155159,1
155158,17
155157,1
155156,4
155155,2
155154,5
155153,0
155150,4
155149,1
155148,2
155147,7
155146,4
155145,3
155144,3
155142,3
155141,2
155140,7
155139,6
155136,1
155134,3
155133,6
155131,0
155130,1
155129,2
155128,5
155127,1
155126,1
155125,5
155124,11
155123,1
155122,0
155121,5
155120,0
155119,4
155118,15
155116,3
155115,2
155114,2
155113,1
155109,3
155108,8
155107,2
155106,1
155104,0
155103,0
155102,0
155100,2
155098,4
155097,6
155095,16
155094,1
155093,6
155090,8
155089,4
155088,3
155084,4
155080,5
155079,6
155078,2
155077,8
155076,1
155074,13
155073,1
155072,5
155071,5
155070,5
155069,2
155068,1
155067,8
155066,5
155064,4
155063,5
155062,6
155061,4
155060,1
155059,15
155058,0
155057,0
155056,0
155055,2
155053,1
155052,5
155049,6
155048,5
155047,7
155046,3
155045,4
155043,5
155042,4
155040,6
155039,2
155038,3
155037,3
155036,0
155035,4
155033,0
155032,0
155031,1
155030,2
155029,0
155027,5
155026,0
155025,11
155024,1
155022,2
155021,1
155020,2
155018,6
155017,4
155016,0
155014,8
155013,2
155012,15
155011,3
155010,3
155008,8
155006,3
155005,5
155004,3
155003,1
155002,0
154999,6
154997,6
154995,1
154994,1
154993,2
154992,4
154991,7
154990,4
154987,1
154986,1
154985,1
154984,3
154983,4
154980,2
154979,1
154977,2
154976,6
154975,4
154973,2
154971,2
154970,2
154969,11
154968,3
154966,2
154965,1
154964,3
154963,7
154962,2
154960,2
154959,4
154958,3
154957,2
154956,4
154955,1
154954,2
154953,0
154952,1
154951,3
154950,4
154948,2
154947,2
154945,2
154944,3
154941,4
154940,0
154939,11
154938,8
154937,5
154935,0
154934,4
154932,2
154931,6
154930,1
154929,1
154928,8
154927,0
154926,3
154925,1
154924,3
154923,0
154922,1
154921,4
154920,0
154919,2
154918,0
154917,3
154916,0
154915,0
154914,8
154913,2
154912,4
154911,2
154910,0
154909,2
154905,1
154904,2
154903,5
154902,3
154901,1
154900,0
154899,0
154898,0
154897,6
154896,10
154895,7
154894,0
154893,1
154891,0
154890,1
154889,0
154888,0
154885,1
154884,2
154883,5
154882,1
154880,0
154879,4
154878,0
154877,1
154876,4
154875,0
154874,2
154873,6
154872,5
154871,0
154870,3
154868,0
154865,3
154864,0
154863,6
154861,1
154860,3
154857,1
154856,3
154855,2
154853,3
154852,0
154851,6
154849,0
154847,3
154844,0
154843,3
154841,1
154839,0
154838,10
154837,5
154836,3
154835,3
154834,0
154833,2
154832,3
154831,7
154830,2
154828,6
154827,2
154826,1
154825,6
154822,8
154821,3
154820,6
154818,3
154817,15
154815,2
154814,0
154812,6
154811,1
154810,5
154809,13
154808,0
154807,2
154806,0
154805,13
154804,2
154802,22
154801,1
154800,5
154799,2
154797,3
154796,9
154795,2
154794,4
154793,11
154792,5
154791,4
154787,1
154786,0
154785,1
154784,0
154783,0
154782,0
154781,3
154779,4
154778,0
154777,2
154776,1
154773,0
154771,0
154770,2
154769,2
154768,3
154766,1
154765,4
154762,7
154759,1
154758,5
154757,2
154756,2
154755,6
154753,20
154752,5
154751,2
154750,0
154746,5
154744,7
154742,0
154741,0
154740,3
154738,6
154737,6
154736,3
154735,5
154734,2
154733,3
154731,1
154730,7
154729,2
154727,1
154724,2
154723,1
154722,1
154721,4
154720,1
154719,15
154718,0
154717,3
154716,10
154715,0
154714,8
154713,0
154712,2
154711,6
154710,1
154709,4
154708,15
154707,9
154706,1
154704,1
154702,0
154701,3
154700,1
154699,0
154698,4
154693,1
154692,7
154691,0
154690,1
154689,3
154688,3
154686,4
154685,2
154684,6
154683,3
154682,2
154680,2
154679,5
154678,6
154676,1
154675,3
154673,0
154672,9
154671,6
154668,5
154666,0
154665,0
154664,3
154662,5
154661,6
154659,4
154658,6
154657,3
154655,3
154652,5
154651,1
154650,4
154649,0
154646,4
154645,6
154643,0
154642,7
154641,0
154638,1
154636,3
154635,1
154633,8
154632,5
154631,2
154630,0
154629,1
154628,12
154625,0
154624,4
154622,11
154621,0
154619,1
154617,0
154616,1
154614,4
154613,7
154612,0
154611,5
154610,5
154609,0
154608,0
154607,0
154606,0
154604,0
154603,4
154602,0
154600,3
154599,0
154598,3
154597,2
154596,6
154595,3
154594,4
154593,1
154592,7
154590,1
154589,0
154588,0
154587,4
154586,1
154585,2
154584,4
154583,10
154581,1
154580,7
154579,11
154578,6
154577,5
154576,3
154575,8
154574,3
154573,5
154572,0
154571,2
154570,0
154569,7
154568,0
154567,1
154566,0
154565,2
154564,1
154563,1
154562,4
154561,0
154560,6
154556,1
154555,2
154554,6
154553,0
154552,0
154550,5
154549,3
154548,10
154547,2
154546,1
154544,0
154543,5
154542,1
154541,0
154539,0
154538,3
154536,2
154535,1
154532,3
154531,1
154530,1
154524,8
154523,1
154522,0
154520,1
154519,0
154517,0
154516,5
154513,0
154512,1
154511,3
154510,4
154509,1
154508,0
154507,2
154506,1
154505,1
154504,7
154503,1
154501,1
154500,3
154499,2
154498,4
154496,7
154495,3
154493,1
154492,12
154491,11
154490,2
154489,5
154487,0
154486,0
154485,2
154483,1
154482,4
154481,3
154480,5
154478,9
154476,7
154474,3
154473,12
154472,1
154470,1
154469,0
154468,2
154467,4
154466,3
154465,3
154464,6
154462,0
154461,4
154460,9
154459,10
154458,1
154457,2
154456,0
154455,2
154454,4
154453,0
154452,8
154450,1
154449,8
154448,5
154447,6
154445,1
154442,6
154440,19
154439,4
154438,2
154437,1
154436,3
154435,4
154431,0
154428,0
154426,8
154424,1
154421,2
154418,9
154417,1
154415,3
154414,1
154411,2
154410,1
154408,2
154407,8
154403,3
154401,1
154399,1
154398,3
154393,0
154389,2
154388,9
154387,2
154386,16
154384,18
154383,7
154381,16
154379,5
154378,7
154377,11
154376,1
154375,15
154374,1
154372,13
154371,12
154370,7
154369,2
154367,2
154363,6
154362,7
154360,0
154359,7
154358,11
154357,1
154356,2
154352,0
154351,16
154346,6
154345,0
154343,0
154342,7
154341,5
154340,3
154339,2
154338,11
154337,7
154335,0
154334,6
154333,1
154332,7
154330,0
154329,2
154328,15
154327,1
154326,2
154323,7
154322,0
154320,4
154319,3
154318,5
154317,2
154316,4
154315,4
154311,2
154310,2
154309,2
154308,0
154307,0
154306,6
154305,5
154304,1
154303,0
154302,1
154300,13
154299,2
154298,2
154297,0
154296,3
154295,1
154294,0
154293,2
154291,8
154290,3
154289,4
154286,0
154284,14
154281,4
154277,6
154276,4
154275,1
154274,11
154273,4
154271,6
154269,3
154268,1
154267,1
154266,3
154265,1
154264,0
154263,1
154262,0
154260,2
154259,1
154258,0
154257,1
154256,3
154255,2
154252,1
154251,14
154250,1
154249,4
154248,2
154247,2
154246,1
154245,5
154244,1
154242,5
154241,0
154240,1
154238,0
154236,3
154234,5
154232,4
154231,1
154230,8
154228,10
154227,6
154226,2
154225,2
154224,1
154222,2
154221,1
154220,0
154219,1
154218,1
154217,9
154216,3
154214,1
154213,1
154212,9
154211,2
154210,0
154209,4
154208,2
154206,1
154205,1
154204,1
154203,0
154201,2
154199,6
154198,1
154197,4
154196,1
154195,11
154194,1
154193,2
154192,0
154191,5
154190,2
154189,3
154188,1
154187,0
154185,5
154184,1
154183,5
154182,1
154181,3
154180,5
154178,7
154177,2
154176,1
154175,0
154174,1
154171,0
154167,3
154165,1
154164,7
154163,0
154162,7
154161,0
154158,4
154157,0
154155,2
154154,4
154151,1
154150,4
154149,0
154148,0
154147,1
154146,1
154145,0
154144,0
154143,3
154142,0
154141,8
154140,5
154139,1
154137,0
154136,2
154135,7
154133,24
154132,3
154131,2
154130,3
154129,2
154128,1
154127,1
154126,3
154125,0
154124,2
154123,5
154122,1
154121,3
154120,6
154119,8
154118,5
154117,1
154116,4
154115,1
154114,6
154113,5
154112,2
154111,2
154109,6
154107,1
154106,3
154105,5
154104,3
154103,5
154102,0
154101,1
154100,2
154098,0
154097,3
154096,1
154095,1
154093,3
154091,6
154090,3
154089,13
154088,0
154086,13
154085,3
154084,2
154083,4
154080,1
154078,1
154077,1
154076,10
154072,6
154070,3
154069,2
154068,4
154067,12
154066,9
154065,1
154064,3
154063,2
154060,2
154058,8
154057,0
154055,1
154053,1
154052,5
154050,2
154048,10
154047,3
154046,4
154045,0
154044,8
154043,2
154042,16
154041,0
154038,2
154036,3
154035,0
154034,6
154033,2
154031,2
154030,4
154026,2
154024,0
154023,4
154022,0
154021,0
154020,4
151398,1
151397,3
151394,2
151393,5
151392,3
151390,4
151389,0
151388,3
151387,1
151386,2
151385,0
151383,2
151382,1
151381,0
151380,0
151379,0
151378,4
151377,1
151376,2
151375,2
151373,0
151372,2
151371,2
151368,18
151367,4
151366,3
151364,3
151361,9
151359,2
151358,4
151357,4
151356,11
151355,4
151353,1
151351,3
151350,0
151349,0
151348,2
151347,4
151346,2
151342,3
151341,2
151340,5
151339,4
151338,1
151336,4
151335,3
151334,1
151333,3
151332,2
151331,5
151330,5
151326,0
151325,4
151324,12
151321,3
151320,12
151318,2
151317,3
151316,4
151314,5
151313,2
151311,0
151308,1
151307,12
151306,6
151305,1
151304,12
151303,1
151302,4
151301,2
151300,4
151298,3
151297,0
151296,24
151295,3
151294,3
151293,10
151292,4
151291,3
151289,5
151288,8
151287,12
151285,0
151284,1
151283,14
151282,3
151281,0
151280,2
151278,0
151276,7
151275,0
151274,15
151272,6
151271,2
151269,3
151267,2
151266,0
151265,9
151261,1
151260,3
151257,5
151256,2
151255,3
151254,1
151252,4
151251,0
151249,2
151248,3
151247,0
151246,0
151245,6
151244,3
151243,5
151242,2
151238,3
151237,3
151236,7
151235,3
151234,3
151233,2
151232,8
151231,8
151230,1
151229,3
151228,5
151227,20
151226,1
151225,0
151224,6
151223,7
151222,1
151221,7
151220,8
151219,4
151217,12
151215,1
151213,1
151210,14
151209,1
151208,14
151207,2
151206,14
151205,1
151204,2
151203,1
151202,1
151201,7
151199,2
151197,0
151195,0
151194,8
151193,4
151192,15
151191,1
151189,4
151188,2
151186,1
151185,0
151182,2
151181,2
151179,3
151178,12
151177,1
151176,14
151175,10
151172,0
151171,3
151170,0
151169,7
151167,2
151166,4
151165,1
151164,0
151163,6
151162,4
151161,1
151160,0
151159,1
151158,2
151157,1
151156,0
151155,1
151154,2
151152,1
151149,6
151148,9
151145,7
151144,3
151143,2
151138,0
151137,0
151136,27
151135,6
151134,2
151133,11
151132,1
151131,1
151129,1
151128,22
151127,2
151122,1
151119,0
151117,3
151115,2
151113,2
151111,1
151110,1
151109,7
151106,2
151105,6
151103,1
151102,3
151099,2
151098,2
151097,6
151095,6
151094,9
151093,0
151092,5
151091,31
151090,7
151088,5
151087,3
151085,2
151084,7
151082,3
151081,0
151079,1
151077,3
151076,4
151075,5
151074,3
151072,11
151071,8
151070,0
151069,17
151068,2
151066,2
151065,2
151064,5
151063,14
151062,0
151061,0
151059,7
151058,0
151057,0
151055,0
151054,2
151052,3
151051,8
151050,1
151048,5
151045,7
151044,6
151043,4
151041,3
151039,14
151038,6
151037,15
151036,4
151035,5
151034,12
151031,0
151030,4
151029,1
151028,0
151024,1
151023,0
151022,0
151021,5
151020,5
151018,10
151017,1
151016,2
151015,3
151014,1
151013,7
151011,2
151010,1
151008,1
151006,7
151005,2
151004,5
151003,2
151002,0
151001,0
151000,3
150999,0
150998,0
150997,12
150996,6
150994,2
150993,2
150992,0
150990,1
150989,1
150988,4
150987,6
150986,1
150985,1
150984,0
150983,0
150982,8
150981,9
150979,0
150978,1
150977,0
150976,0
150975,4
150974,4
150973,1
150972,1
150970,4
150969,0
150968,4
150967,3
150966,1
150965,6
150963,3
150959,2
150958,5
150957,1
150956,0
150955,0
150954,7
150951,3
150950,1
150949,3
150948,2
150947,0
150946,6
150945,1
150944,4
150943,1
150942,6
150941,4
150938,1
150937,2
150936,7
150935,1
150934,9
150933,1
150932,1
150930,0
150929,7
150927,5
150926,0
150925,8
150923,4
150922,0
150921,2
150920,15
150919,4
150918,0
150917,0
150916,0
150915,5
150914,0
150912,4
150911,2
150909,3
150908,13
150907,3
150906,0
150904,3
150903,7
150901,1
150900,6
150898,9
150897,0
150896,1
150894,1
150893,1
150889,0
150888,0
150887,4
150885,8
150883,4
150882,4
150881,0
150879,3
150876,0
150875,0
150874,3
150873,3
150872,0
150871,1
150868,2
150867,3
150866,3
150865,2
150864,1
150863,0
150862,3
150860,1
150858,0
150857,0
150856,2
150854,0
150853,2
150852,2
150850,2
150849,1
150848,2
150845,3
150844,1
150841,6
150840,4
150839,2
150838,1
150837,6
150835,3
150834,2
150833,0
150832,4
150831,3
150829,0
150828,0
150827,0
150826,2
150825,0
150824,4
150822,1
150821,3
150820,1
150819,0
150818,1
150817,0
150816,0
150815,7
150812,0
150811,0
150810,6
150809,5
150807,2
150805,1
150804,0
150802,7
150801,1
150800,1
150798,1
150796,6
150794,0
150792,1
150791,7
150790,0
150789,1
150788,7
150787,2
150786,1
150783,4
150782,0
150779,1
150778,0
150777,2
150774,4
150773,1
150769,2
150768,2
150767,5
150765,0
150764,1
150763,0
150762,0
150759,0
150758,2
150757,14
150756,1
150754,1
150753,0
150752,1
150751,1
150750,0
150749,0
150748,0
150747,1
150746,2
150745,1
150744,2
150742,2
150741,3
150740,2
150738,7
150737,0
150736,0
150734,7
150732,3
150731,1
150729,3
150728,11
150727,1
150725,2
150724,0
150722,9
150720,4
150718,1
150717,5
150716,4
150715,2
150714,1
150713,4
150712,4
150711,4
150710,4
150708,5
150706,0
150705,1
150704,2
150703,2
150702,5
150701,0
150700,0
150699,1
150698,0
150697,1
150696,2
150695,12
150694,4
150693,6
150692,1
150691,2
150690,1
150689,1
150687,1
150686,0
150684,0
150683,2
150682,2
150681,2
150678,10
150677,0
150676,3
150675,2
150674,1
150673,1
150671,1
150669,0
150668,7
150667,1
150666,3
150665,3
150664,2
150663,4
150662,4
150660,3
150659,0
150657,4
150656,18
150655,5
150654,6
150653,3
150652,6
150651,3
150650,6
150649,0
150648,1
150647,2
150645,0
150643,1
150642,1
150639,1
150638,1
150637,2
150635,0
150634,1
150632,4
150629,1
150626,0
150625,2
150624,0
150622,12
150620,4
150617,6
150616,0
150615,0
150614,2
150613,26
150612,2
150610,4
150609,4
150608,2
150607,5
150606,2
150605,1
150604,11
150603,3
150602,1
150601,4
150600,0
150598,6
150597,3
150596,12
150595,2
150594,8
150593,2
150592,3
150590,8
150589,6
150587,4
150586,1
150585,0
150584,8
150583,4
150582,1
150581,1
150577,0
150575,14
150574,5
150572,4
150571,1
150570,1
150569,1
150567,1
150566,4
150563,2
150562,0
150560,5
150559,7
150558,2
150556,1
150555,2
150554,6
150553,0
150551,2
150550,2
150546,0
150544,1
150543,1
150541,3
150540,1
150539,0
150538,5
150536,5
150535,0
150534,16
150533,2
150532,0
150531,0
150530,0
150529,4
150528,1
150527,6
150526,5
150525,5
150524,2
150522,7
150520,1
150519,0
150518,8
150517,3
150516,17
150515,0
150514,13
150513,3
150512,0
150511,3
150510,3
150509,0
150508,1
150506,6
150505,2
150504,12
150503,3
150502,1
150501,3
150500,5
150499,1
150497,5
150496,2
150494,5
150492,1
150487,7
150486,0
150485,3
150484,1
150483,0
150482,4
150480,3
150479,3
150478,2
150475,2
150474,2
150471,7
150470,1
150468,3
150467,1
150465,2
150462,1
150460,7
150459,5
150458,5
150457,3
150456,2
150455,2
150454,5
150453,6
150452,8
150450,4
150449,6
150448,4
150447,0
150445,4
150443,2
150441,2
150439,2
150438,3
150437,0
150435,10
150434,1
150433,3
150430,6
150429,5
150428,6
150427,3
150426,3
150425,0
150424,0
150423,3
150421,3
150420,7
150419,2
150418,1
150416,4
150412,7
150411,2
150409,7
150407,2
150405,1
150402,2
150401,0
150400,0
150399,1
150398,1
150397,2
150396,2
150394,17
150393,4
150392,2
150391,3
150390,4
150389,2
150388,5
150387,1
150386,4
150385,1
150384,2
150383,1
150382,4
150381,4
150379,2
150376,1
150375,5
150374,2
150373,2
150372,9
150371,2
150370,0
150369,6
150368,0
150367,6
150366,0
150365,4
150362,9
150361,4
150360,3
150359,4
150358,0
150354,0
150353,1
150352,4
150351,7
150350,2
150347,5
150346,1
150344,1
150343,3
150342,0
150341,1
150338,23
150336,8
150334,1
150333,7
150332,1
150330,6
150329,3
150328,3
150327,4
150326,3
150325,13
150324,4
150322,8
150321,1
150320,8
150319,1
150316,4
150315,7
150314,5
150313,8
