post_no,expected_comment_count
161207,7
161206,3
161204,2
161203,4
161202,9
161201,0
161200,1
161199,0
161197,1
161196,0
161195,0
161193,1
161192,7
161191,3
161190,2
161189,2
161188,8
161183,3
161182,4
161180,2
161179,7
161178,0
161177,1
161176,4
161175,3
161174,2
161173,0
161172,0
161171,1
161170,7
161169,11
161168,0
161167,4
161166,4
161165,4
161164,6
161163,2
161161,0
161160,5
161159,14
161158,10
161157,0
161156,0
161154,1
161153,2
161152,2
161151,3
161149,5
161148,0
161147,2
161146,1
161145,4
161144,10
161143,2
161142,6
161141,4
161140,2
161139,1
161138,6
161137,5
161136,2
161135,3
161134,4
161133,15
161132,5
161131,0
161130,4
161129,2
161128,8
161127,3
161125,2
161124,6
161123,4
161122,1
161120,0
161119,8
161118,7
161117,0
161116,5
161112,3
161111,0
161110,0
161108,2
161106,0
161105,2
161104,1
161103,6
161102,1
161100,0
161099,1
161097,7
161096,0
161095,2
161094,7
161093,3
161092,4
161091,5
161090,3
161088,0
161087,3
161086,1
161085,2
161084,3
161083,0
161081,0
161080,0
161079,2
161078,1
161077,0
161076,9
161075,3
161074,1
161073,0
161071,2
161070,5
161069,3
161068,4
161067,0
161066,0
161065,6
161064,3
161063,7
161062,2
161061,2
161060,7
161059,0
161058,2
161057,8
161056,2
161054,4
161053,12
161052,2
161051,3
161048,0
161047,0
161045,0
161044,2
161043,0
161042,2
161040,4
161039,2
161038,1
161037,2
161036,1
161035,1
161034,6
161032,1
161030,7
161029,1
161027,0
161026,6
161025,2
161024,3
161023,9
161022,0
161021,20
161020,2
161019,3
161018,3
161017,7
161015,2
161014,6
161013,6
161012,1
161010,0
161009,4
161008,23
161007,7
161005,0
161004,1
161003,2
161002,0
161001,3
161000,1
160997,1
160996,0
160995,5
160994,0
160992,8
160991,2
160990,2
160989,2
160988,1
160987,6
160981,4
160980,1
160979,2
160978,1
160976,2
160975,3
160971,2
160969,0
160967,4
160966,0
160964,0
160963,0
160962,4
160961,1
160960,1
160959,1
160958,2
160957,6
160954,0
160953,1
160951,1
160950,0
160949,0
160948,4
160946,4
160945,2
160942,2
160941,3
160940,2
160939,2
160937,9
160935,4
160934,3
160933,5
160932,21
160931,7
160929,0
160928,3
160927,3
160926,7
160925,3
160924,7
160923,0
160922,0
160921,2
160920,4
160919,2
160917,0
160916,8
160915,2
160914,1
160913,1
160912,4
160911,9
160910,2
160909,4
160908,0
160907,1
160905,0
160904,5
160903,0
160902,1
160901,11
160900,3
160899,2
160898,19
160897,3
160896,0
160894,3
160893,3
160892,0
160891,4
160890,0
160889,1
160888,1
160887,2
160885,3
160884,1
160883,3
160881,1
160880,5
160879,10
160878,0
160877,1
160876,3
160875,2
160874,8
160873,1
160871,8
160870,7
160869,17
160868,5
160867,2
160866,5
160864,3
160863,1
160862,1
160861,4
160860,2
160859,0
160857,7
160856,0
160855,1
160853,0
160852,5
160851,0
160850,6
160849,2
160848,11
160847,3
160846,30
160845,16
160844,6
160843,1
160842,6
160841,3
160839,1
160838,1
160837,1
160836,1
160835,3
160832,4
160831,5
160830,5
160829,3
160828,0
160827,3
160826,7
160825,6
160824,1
160823,4
160822,3
160821,3
160820,1
160819,13
160818,5
160817,8
160816,5
160815,3
160814,3
160813,2
160812,9
160811,4
160810,4
160809,1
160808,5
160807,1
160806,1
160804,8
160801,2
160800,10
160799,4
160798,0
160797,2
160795,6
160792,3
160791,0
160790,3
160789,5
160788,4
160787,0
160786,5
160785,3
160784,6
160783,1
160782,0
160781,2
160779,2
160778,4
160777,2
160776,3
160775,5
160774,5
160773,4
160772,1
160771,8
160770,2
160769,7
160768,6
160767,6
160766,2
160765,1
160763,2
160761,1
160758,0
160757,0
160756,8
160755,3
160754,2
160753,5
160752,3
160751,0
160750,1
160749,3
160748,0
160747,5
160746,18
160745,0
160744,13
160743,2
160742,0
160741,1
160740,3
160739,3
160738,0
160737,6
160736,0
160735,1
160734,0
160732,2
160731,8
160729,3
160728,10
160727,3
160725,3
160724,4
160723,0
160722,0
160721,11
160720,0
160719,0
160718,2
160717,14
160716,5
160713,1
160711,1
160710,8
160709,1
160708,5
160706,2
160705,4
160704,5
160703,3
160702,1
160700,1
160699,2
160698,3
160697,0
160696,1
160695,2
160693,0
160692,4
160691,4
160688,2
160687,1
160685,0
160684,2
160683,2
160682,0
160681,1
160680,5
160679,0
160678,1
160676,0
160674,3
160671,2
160670,35
160669,5
160667,1
160665,0
160661,1
160660,2
160659,0
160656,3
160655,1
160654,5
160653,0
160651,9
160650,1
160647,0
160646,2
160645,2
160643,1
160642,2
160641,0
160640,0
160638,3
160637,2
160636,2
160634,0
160633,3
160632,2
160631,1
160630,2
160629,1
160628,10
160627,1
160625,2
160624,1
160623,0
160621,11
160620,1
160619,0
160617,3
160616,2
160615,1
160614,5
160613,3
160612,0
160611,4
160609,5
160607,0
160606,0
160605,0
160604,5
160603,0
160602,1
160601,0
160600,1
160599,0
160597,0
160596,2
160595,0
160594,5
160593,2
160592,2
160591,0
160590,3
160589,7
160588,0
160587,7
160585,8
160584,1
160582,9
160581,1
160580,1
160579,0
160578,8
160577,8
160576,9
160575,2
160573,4
160572,6
160571,9
160570,4
160569,2
160568,4
160567,1
160566,2
160565,0
160564,4
160562,5
160561,1
160560,6
160557,7
160555,3
160554,1
160553,3
160551,4
160550,5
160548,5
160547,7
160546,4
160545,1
160544,3
160543,4
160542,11
160541,31
160538,5
160537,2
160536,2
160534,1
160533,1
160532,1
160531,2
160530,1
160529,0
160528,1
160527,1
160526,5
160525,1
160524,1
160523,4
160522,2
160521,1
160519,12
160518,0
160517,4
160516,2
160515,1
160514,2
160511,6
160510,3
160509,1
160508,7
160507,0
160506,3
160505,6
160504,4
160503,4
160502,4
160498,5
160497,2
160496,3
160495,3
160494,6
160493,3
160492,2
160491,2
160490,1
160489,1
160488,13
160487,0
160486,7
160485,2
160484,5
160482,2
160480,2
160479,5
160478,6
160477,4
160476,8
160475,6
160474,12
160473,0
160472,0
160471,2
160468,3
160467,3
160466,1
160464,4
160463,2
160461,2
160460,4
160459,10
160458,0
160457,7
160456,3
160454,1
160453,13
160452,2
160451,3
160449,1
160448,2
160447,2
160446,1
160444,0
160442,0
160441,3
160440,3
160439,3
160437,0
160436,11
160435,1
160434,2
160433,0
160432,2
160431,6
160430,1
160429,2
160427,1
160426,7
160425,2
160424,0
160423,4
160422,3
160421,2
160420,4
160419,0
160418,6
160417,4
160416,3
160414,6
160413,1
160412,4
160411,8
160410,2
160409,1
160408,4
160407,6
160406,4
160404,1
160403,1
160402,5
160401,0
160400,7
160399,4
160398,0
160396,1
160395,2
160394,8
160392,3
160391,2
160390,10
160389,8
160388,6
160387,4
160384,5
160383,4
160382,6
160381,2
160380,5
160379,12
160378,5
160377,5
160376,4
160375,1
160374,13
160373,0
160372,0
160370,1
160369,3
160367,3
160366,5
160364,3
160363,2
160362,3
160361,1
160359,5
160357,8
160356,5
160355,3
160352,1
160351,8
160350,3
160349,1
160348,2
160347,1
160346,4
160345,3
160344,3
160343,0
160342,3
160341,2
160338,6
160337,4
160334,7
160333,2
160332,5
160330,9
160329,0
160327,4
160326,8
160325,3
160324,0
160323,6
160321,8
160319,6
160317,2
160315,13
160314,6
160312,0
160311,3
160310,4
160309,4
160308,1
160307,5
160305,3
160303,4
160302,1
160300,2
160297,3
160295,1
160293,0
160292,3
160291,5
160290,0
160288,2
160287,1
160285,2
160284,1
160283,1
160282,1
160281,1
160280,0
160279,0
160276,0
160275,1
160273,0
160272,1
160271,1
160270,0
160269,6
160268,1
160267,5
160266,2
160265,0
160264,0
160263,0
160260,5
160259,7
160258,5
160256,0
160255,5
160254,4
160253,0
160252,6
160251,1
160250,1
160249,1
160248,0
160247,5
160245,0
160244,4
160243,1
160242,5
160241,1
160240,5
160239,5
160238,8
160237,8
160236,2
160234,11
160232,9
160231,2
160229,2
160227,8
160226,10
160225,3
160223,0
160222,4
160221,1
160220,2
160219,3
160218,5
160217,2
160216,4
160215,0
160214,1
160213,2
160211,0
160210,3
160209,3
160208,2
160207,0
160206,2
160205,1
160204,12
160202,0
160201,0
160200,1
160199,2
160197,4
160196,10
160194,14
160193,2
160192,5
160191,2
160190,4
160189,1
160187,1
160186,5
160184,1
160182,5
160181,11
160180,4
160179,3
160178,1
160177,4
160176,3
160175,4
160174,1
160173,0
160172,3
160171,6
160170,0
160169,3
160168,5
160167,1
160166,8
160165,0
160164,10
160162,3
160161,6
160158,1
160157,3
160155,7
160152,0
160151,4
160150,8
160149,4
160148,1
160147,0
160146,1
160144,2
160143,0
160141,3
160140,4
160139,3
160138,3
160137,5
160136,0
160135,0
160134,4
160133,7
160132,7
160131,3
160130,7
160129,0
160128,9
160127,2
160126,1
160125,3
160124,6
160123,0
160122,2
160121,5
160120,0
160119,0
160118,4
160117,3
160116,0
160114,0
160113,1
160112,4
160111,8
160110,0
160109,1
160108,7
160107,1
160106,1
160105,3
160104,1
160101,1
160099,2
160097,2
160096,2
160095,3
160094,10
160093,0
160092,10
160091,2
160090,0
160088,4
160087,4
160086,1
160085,8
160083,0
160080,0
160079,2
160076,2
160074,0
160073,0
160071,4
160070,2
160068,0
160067,3
160066,15
160065,2
160064,7
160063,0
160061,10
160060,0
160059,2
160058,0
160057,0
160056,0
160055,1
160054,4
160053,2
160052,1
160051,2
160050,2
160049,2
160048,0
160047,0
160046,6
160044,2
160042,2
160041,7
160040,2
160039,13
160038,0
160037,2
160036,4
160035,5
160033,7
160032,1
160031,5
160030,8
160029,10
160027,2
160026,0
160025,2
160024,6
160023,1
160022,2
160020,2
160019,4
160018,2
160017,1
160016,2
160014,1
160013,2
160012,5
160011,0
160010,0
160009,5
160007,0
160006,0
160005,2
160004,2
160003,19
160001,0
160000,2
159995,0
159994,2
159991,2
159990,6
159989,0
159987,6
159986,3
159985,2
159983,0
159982,5
159980,4
159979,0
159978,4
159976,0
159975,2
159974,2
159973,1
159972,0
159967,3
159966,2
159961,0
159960,2
159959,0
159958,0
159957,0
159955,2
159954,0
159953,0
159952,1
159951,2
159950,2
159949,2
159948,3
159945,0
159942,0
159941,3
159940,0
159937,2
159936,4
159935,1
159934,1
159933,7
159932,0
159931,1
159929,0
159928,0
159927,0
159926,5
159925,0
159924,2
159923,0
159922,5
159921,1
159920,0
159919,0
159918,2
159917,15
159916,0
159915,2
159914,3
159913,0
159912,2
159911,2
159910,4
159909,0
159908,2
159907,2
159905,11
159904,1
159903,1
159902,1
159901,0
159899,5
159897,6
159896,0
159895,0
159894,1
159893,0
159892,2
159891,2
159890,0
159889,0
159888,2
159887,2
159886,3
159885,3
159884,1
159883,7
159882,0
159881,1
159880,3
159879,5
159878,0
159877,4
159875,4
159874,0
159873,11
159872,1
159870,3
159869,0
159868,4
159866,15
159865,9
159864,0
159863,2
159862,5
159861,0
159860,3
159857,3
159856,1
159855,3
159853,0
159852,7
159850,2
159849,2
159848,1
159847,0
159846,0
159844,1
159842,4
159841,0
159839,1
159838,3
159837,0
159836,0
159835,3
159834,2
159833,1
159832,0
159831,3
159829,0
159828,3
159825,1
159824,3
159823,5
159821,3
159819,2
159817,1
159816,3
159815,2
159812,1
159811,8
159810,1
159809,3
159808,4
159807,7
159806,8
159805,7
159803,0
159802,2
159801,20
159800,0
159799,7
159798,1
159796,8
159795,0
159794,2
159793,1
159790,1
159789,1
159788,1
159786,2
159785,3
159783,4
159782,22
159781,6
159779,1
159778,5
159777,2
159776,2
159775,0
159774,2
159773,1
159772,2
159771,10
159767,1
159766,0
159765,0
159764,2
159763,2
159761,6
159760,2
159757,0
159755,7
159754,2
159753,1
159751,4
159750,3
159749,0
159748,6
159745,1
159744,2
159743,2
159742,4
159741,0
159739,1
159737,4
159735,5
159734,5
159733,11
159732,7
159731,4
159730,0
159727,4
159726,0
159725,3
159724,6
159723,1
159722,5
159721,2
159720,1
159719,0
159717,1
159716,4
159715,6
159713,1
159712,2
159711,4
159710,1
159707,5
159706,5
159705,0
159704,0
159703,2
159701,1
159700,1
159699,2
159698,9
159697,4
159695,3
159694,3
159693,1
159692,0
159689,4
159688,5
159686,0
159685,0
159684,6
159683,1
159682,14
159681,3
159680,3
159679,3
159678,3
159677,12
159676,3
159675,8
159673,4
159671,0
159670,1
159669,2
159668,3
159667,4
159666,0
159665,3
159664,1
159663,0
159662,1
159661,4
159660,1
159659,1
159658,1
159657,0
159656,0
159655,7
159653,0
159652,2
159650,2
159648,0
159646,2
159645,5
159643,0
159641,0
159639,4
159638,2
159636,1
159635,0
159632,7
159631,4
159626,1
159624,4
159623,2
159622,0
159620,2
159618,0
159617,0
159613,1
159611,3
159610,4
159608,0
159607,4
159606,1
159605,1
159604,0
159603,1
159602,2
159601,10
159600,0
159599,0
159598,0
159596,0
159595,1
159593,4
159592,0
159590,1
159589,3
159588,1
159587,0
159586,0
159585,0
159584,0
159583,0
159582,0
159581,0
159579,1
159578,0
159577,4
159576,0
159575,1
159573,1
159571,1
159570,1
159569,1
159567,1
159566,3
159565,1
159564,2
159563,6
159561,3
159559,1
159557,0
159556,2
159555,0
159554,11
159553,2
159550,6
159547,1
159545,5
159544,6
159543,3
159542,0
159540,1
159539,0
159537,9
159535,0
159534,1
159532,0
159531,1
159530,1
159529,11
159528,12
159527,4
159526,2
159525,3
159524,5
159523,3
159522,0
159521,5
159519,2
159517,6
159516,8
159515,2
159514,3
159513,1
159512,1
159511,5
159510,4
159509,4
159508,2
159506,0
159505,3
159503,0
159502,6
159499,2
159497,1
159496,4
159495,10
159494,0
159493,8
159492,2
159491,9
159490,1
159489,0
159488,8
159487,0
159486,0
159485,1
159484,8
159483,2
159482,2
159481,0
159480,1
159479,1
159478,0
159477,1
159476,1
159475,1
159474,4
159473,0
159472,1
159471,4
159470,3
159469,4
159468,0
159466,0
159464,4
159462,10
159461,1
159460,2
159459,2
159457,26
159456,15
159455,3
159454,0
159452,8
159449,4
159447,4
159446,6
159445,5
159444,3
159443,2
159442,3
159441,1
159440,1
159439,3
159438,0
159437,3
159436,2
159435,5
159434,27
159433,6
159432,1
159431,2
159430,4
159429,4
159428,3
159426,2
159425,2
159424,12
159423,3
159421,0
159420,3
159419,5
159417,0
159415,6
159413,10
159412,1
159411,6
159410,7
159409,0
159406,8
159405,1
159403,0
159400,4
159399,1
159398,2
159397,3
159396,5
159393,2
159391,2
159389,1
159388,18
159387,3
159384,8
159381,0
159380,5
159379,2
159377,0
159376,2
159375,5
159374,0
159372,11
159370,2
159368,0
159366,3
159363,8
159361,2
159358,0
159357,11
159356,5
159354,6
159352,5
159350,5
159349,2
159348,0
159346,3
159345,24
159344,2
159343,2
159342,0
159341,3
159339,3
159336,1
159335,6
159334,5
159333,1
159332,10
159331,4
159330,4
159329,1
159328,1
159327,0
159326,5
159325,0
159323,1
159322,4
159321,5
159320,1
159318,1
159317,2
159315,3
159314,3
159313,3
159311,2
159310,1
159309,1
159308,0
159307,4
159306,1
159305,1
159304,0
159303,0
159302,1
159300,1
159299,0
159298,4
159297,1
159296,2
159295,2
159294,1
159293,1
159292,0
159291,23
159290,1
159289,1
159288,0
159287,1
159286,1
159284,1
159283,1
159282,2
159279,11
159277,3
159275,1
159274,1
159273,10
159272,7
159271,3
159269,2
159268,0
159267,6
159266,2
159265,5
159264,5
159263,1
159262,0
159260,1
159259,0
159257,4
159255,3
159254,0
159252,8
159251,0
159250,10
159249,0
159244,1
159243,3
159242,9
159240,1
159238,3
159237,4
159236,1
159235,5
159233,2
159232,1
159230,3
159229,0
159225,0
159224,2
159221,4
159219,0
159215,4
159213,2
159212,9
159209,0
159208,7
159207,0
159206,8
159205,6
159203,1
159202,4
159201,0
159200,0
159199,1
159197,3
159196,3
159195,6
159194,0
159193,0
159191,7
159190,2
159189,31
159188,7
159187,1
159185,3
159184,2
159183,4
159182,2
159181,3
159180,9
159179,3
159178,1
159177,3
159176,2
159175,5
159174,1
159173,3
159172,0
159170,5
159169,2
159168,1
159167,5
159166,3
159165,3
159163,3
159162,0
159161,0
159160,0
159159,10
159158,6
159157,5
159156,8
159155,5
159153,0
159151,2
159150,11
159149,7
159147,5
159146,1
159143,2
159142,0
159140,14
159138,0
159137,0
159136,1
159134,8
159133,0
159132,5
159131,1
159129,0
159128,7
159127,8
159126,1
159125,3
159124,9
159123,1
159122,14
159121,3
159120,0
159119,9
159117,1
159116,0
159115,1
159114,1
159113,4
159112,8
159111,4
159110,1
159109,0
159108,1
159107,6
159106,4
159105,6
159103,11
159101,12
159100,11
159097,1
159096,25
159095,0
159094,3
159093,5
159092,0
159091,3
159090,2
159089,2
159088,4
159087,9
159086,9
159085,2
159083,2
159082,4
159081,9
159079,0
159078,18
159077,5
159075,19
159072,2
159071,3
159070,0
159069,2
159068,0
159066,3
159064,0
159063,4
159062,2
159061,1
159060,1
159059,0
159057,13
159056,5
159055,0
159053,7
159052,4
159051,0
159050,0
159048,2
159047,7
159046,1
159044,6
159043,0
159042,5
159041,1
159040,2
159039,14
159038,1
159037,2
159036,3
159035,14
159034,6
159033,2
159032,2
159031,1
159030,8
159029,7
159028,8
159027,0
159026,2
159025,4
159024,7
159022,33
159021,11
159019,2
159018,0
159017,3
159016,0
159014,3
159013,3
159012,10
159011,2
159007,4
159006,1
159005,5
159004,0
159003,4
159002,0
159001,1
158999,11
158998,8
158997,1
158996,0
158995,8
158994,2
158992,18
158991,0
158990,3
158988,2
158987,1
158986,10
158985,1
158984,2
158983,9
158982,11
158981,1
158980,4
158979,0
158978,1
158977,0
158976,2
158975,0
158974,0
158973,4
158972,6
158971,0
158970,3
158969,0
158968,0
158967,1
158965,0
158964,0
158961,0
158960,3
158959,4
158958,1
158957,2
158956,3
158955,2
158953,1
158951,0
158950,2
158948,1
158947,1
158946,0
158945,1
158943,0
158942,0
158941,3
158939,7
158937,0
158935,0
158933,1
158932,0
158931,2
158930,1
158929,0
158927,1
158926,2
158924,1
158923,10
158921,4
158919,0
158917,0
158916,1
158914,0
158913,2
158912,1
158910,6
158909,2
158906,11
158905,4
158904,0
158903,2
158901,1
158900,5
158899,0
158898,0
158894,0
158893,8
158888,0
158887,4
158886,0
158885,0
158884,6
158883,2
158882,1
158881,1
158879,1
158878,10
158877,4
158874,2
158872,6
158871,1
158870,3
158869,6
158866,1
158865,11
158863,0
158862,1
158860,0
158859,13
158858,2
158856,10
158855,13
158854,1
158853,13
158851,3
158850,7
158849,2
158848,0
158847,3
158846,3
158845,3
158843,4
158842,7
158841,0
158839,0
158838,4
158836,7
158834,7
158832,3
158831,1
158830,6
158829,1
158827,2
158825,0
158824,2
158823,7
158821,2
158820,0
158819,1
158818,3
158817,1
158816,3
158815,1
158813,8
158812,0
158810,0
158809,1
158807,2
158806,21
158804,13
158803,5
158802,6
158799,5
158796,0
158794,1
158793,1
158791,2
158790,0
158789,0
158787,1
158786,3
158785,1
158783,6
158782,2
158781,7
158780,9
158779,2
158776,14
158775,1
158773,2
158772,3
158770,2
158769,0
158768,3
158767,5
158766,0
158765,10
158763,4
158762,2
158760,0
158759,2
158758,8
158757,0
158756,4
158755,0
158753,1
158752,0
158750,9
158749,5
158747,0
158746,0
158744,2
158743,2
158742,13
158741,3
158740,0
158738,14
158736,4
158735,3
158732,5
158731,7
158730,11
158728,2
158727,2
158725,0
158724,1
158722,0
158720,5
158718,1
158717,4
158716,9
158714,7
158713,3
158712,3
158711,7
158710,6
158709,1
158708,3
158707,0
158704,3
158702,2
158701,5
158700,1
158699,2
158698,0
158696,4
158695,2
158694,8
158693,1
158692,0
158691,0
158690,7
158689,12
158687,4
158686,2
158685,1
158684,0
158683,1
158682,5
158681,11
158680,2
158679,4
158678,3
158677,5
158675,9
158674,1
158673,5
158671,1
158670,0
158669,5
158667,1
158666,3
158664,0
158663,5
158662,1
158660,2
158659,9
158658,5
158657,1
158655,7
158653,0
158652,1
158651,4
158649,19
158648,0
158645,1
158644,3
158643,8
158642,1
158641,0
158640,0
158639,5
158638,1
158637,0
158636,1
158634,2
158633,5
158631,3
158630,9
158629,6
158628,5
158627,4
158625,1
158624,6
158622,4
158617,0
158616,1
158615,5
158614,1
158613,2
158612,1
158611,2
158610,1
158609,6
158608,3
158606,0
158605,1
158604,5
158603,2
158602,0
158601,0
158600,1
158599,1
158598,2
158597,0
158596,2
158594,2
158593,0
158592,0
158591,2
158590,0
158589,7
158587,3
158586,1
158585,3
158584,0
158582,3
158581,1
158580,5
158578,5
158577,0
158576,0
158574,1
158573,2
158572,0
158569,2
158568,1
158565,0
158564,1
158563,0
158562,2
158560,1
158559,0
158557,0
158554,1
158550,2
158548,1
158542,1
158539,1
158537,3
158535,0
158534,2
158532,1
158530,2
158528,4
158526,1
158525,0
158523,1
158521,2
158518,1
158516,9
158515,3
158514,4
158513,11
158512,1
158511,1
158509,2
158508,7
158505,6
158504,28
158503,4
158502,0
158500,4
158499,0
158498,0
158496,4
158492,2
158491,0
158490,0
158489,0
158488,10
158487,1
158486,2
158485,10
158484,3
158483,2
158482,9
158481,7
158480,4
158479,2
158478,4
158477,2
158476,0
158475,8
158474,0
158472,1
158467,0
158466,10
158464,7
158463,3
158462,2
158461,1
158458,3
158456,0
158455,1
158450,2
158448,3
158447,3
158446,3
158445,2
158444,5
158443,17
158442,0
158441,0
158439,8
158438,0
158437,6
158436,9
158435,0
158434,0
158432,2
158431,6
158430,4
158428,2
158427,11
158426,0
158424,8
158423,1
158421,8
158420,15
158419,3
158418,2
158417,2
158416,7
158414,10
158413,4
158412,9
158411,4
158410,8
158409,0
158407,6
158406,3
158405,1
158404,3
158403,0
158402,0
158401,1
158400,0
158398,3
158396,3
158395,14
158394,8
158393,2
158392,16
158391,3
158390,3
158388,4
158387,0
158386,6
158385,1
158384,3
158383,8
158382,12
158381,8
158379,4
158378,2
158377,2
158375,13
158374,19
158373,1
158372,13
158371,5
158370,3
158368,10
158367,1
158366,2
158364,4
158363,2
158362,10
158361,4
158360,2
158359,1
158358,0
158357,7
158356,7
158354,2
158353,0
158352,3
158351,1
158350,3
158349,0
158347,9
158346,7
158344,6
158343,2
158342,0
158341,1
158339,0
158338,4
158337,7
158336,2
158335,0
158334,1
158333,4
158332,8
158329,4
158328,3
158327,2
158326,7
158325,0
158324,3
158323,0
158322,6
158320,2
158319,1
158318,2
158317,3
158316,5
158315,4
158314,1
158313,3
158312,0
158311,6
158310,0
158309,0
158308,1
158307,2
158306,6
158305,10
158304,10
158303,1
158302,0
158299,0
158297,0
158295,1
158294,1
158293,0
158290,0
158288,1
158287,1
158285,1
158284,0
158283,2
158281,0
158278,1
158277,2
158275,2
158274,2
158272,4
158271,2
158270,0
158269,3
158267,4
158266,0
158264,4
158263,5
158262,1
158261,0
158260,1
158259,0
158256,0
158253,3
158252,4
158250,0
158249,1
158247,3
158246,0
158245,2
158244,3
158243,0
158242,1
158241,6
158240,1
158239,0
158237,2
158236,0
158235,4
158234,4
158232,1
158231,1
158228,2
158227,1
158226,6
158225,1
158224,5
158223,2
158222,4
158221,2
158220,2
158218,4
158217,3
158216,2
158215,2
158214,0
158213,8
158212,0
158211,5
158210,3
158209,2
158208,0
158207,3
158205,1
158203,20
158202,9
158201,0
158200,1
158199,4
158197,2
158196,0
158195,0
158194,8
158193,4
158192,2
158191,1
158190,2
158189,0
158188,6
158186,1
158185,2
158184,1
158183,0
158181,0
158180,6
158179,1
158178,1
158177,0
158174,1
158173,1
158172,0
158171,7
158170,3
158169,2
158167,0
158166,1
158165,2
158164,11
158163,1
158161,0
158160,2
158159,3
158158,0
158157,0
158156,0
158152,1
158151,1
158147,0
158146,0
158145,2
158144,2
158143,0
158140,2
158139,0
158137,1
158135,0
158133,4
158130,4
158128,1
158126,4
158125,9
158124,7
158123,1
158122,2
158121,3
158120,4
158118,1
158117,4
158115,0
158113,4
158111,2
158110,7
158109,0
158108,3
158107,2
158106,2
158105,1
158104,1
158103,19
158102,2
158099,0
158098,2
158097,7
